tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
959,8.1879,27.44,0,23,1.15,2.2952,1.4843,0.10532,208.8,2636,11.99,53402.1
960,8.1746,27.78,0,22,1.15,2.2952,1.4843,0.10288,210.4,2638,11.94,53458.7
961,8.1628,28.24,0,18,1.15,2.2952,1.4843,0.10083,212.0,2640,11.84,53514.3
962,8.1521,28.52,0,20,1.15,2.2952,1.4843,0.09722,215.1,2640,11.76,53569.9
963,8.1388,28.62,0,20,1.15,2.2952,1.4843,0.09498,217.3,2641,11.65,53626.9
964,8.1261,28.77,0,19,1.15,2.2952,1.4843,0.0938,218.9,2643,11.51,53684.0
965,8.1147,28.67,0,17,1.15,2.2952,1.4843,0.09615,217.3,2649,11.39,53743.5
966,8.1021,28.85,0,15,1.15,2.2952,1.4843,0.09968,213.3,2657,11.35,53806.0
967,8.0869,28.6,0,15,1.15,2.2952,1.4843,0.09757,214.8,2659,11.39,53867.6
968,8.0736,28.67,0,15,1.15,2.2952,1.4843,0.09725,215.0,2663,11.38,53929.1
969,8.0627,28.69,0,16,1.15,2.2952,1.4843,0.0945,216.6,2664,11.36,53990.6
970,8.0527,28.65,2,20,1.15,2.2952,1.4843,0.09217,218.7,2665,11.34,54053.1
971,8.0433,28.6,1,24,1.15,2.2952,1.4843,0.09047,220.6,2666,11.25,54111.6
972,8.0333,28.91,2,23,1.15,2.2952,1.4843,0.09087,220.0,2669,11.15,54170.2
973,8.0224,28.9,1,25,1.15,2.2952,1.4843,0.08858,222.8,2669,11.08,54226.7
974,8.0121,29.48,0,24,1.15,2.2952,1.4843,0.0891,223.1,2672,10.97,54284.3
975,7.9998,29.49,0,22,1.15,2.2952,1.4843,0.09122,220.5,2677,10.89,54338.9
976,7.9873,29.54,2,18,1.15,2.2952,1.4843,0.0901,221.8,2679,10.92,54397.5
977,7.9728,29.52,0,15,1.15,2.2952,1.4843,0.09339,218.1,2686,10.89,54458.0
978,7.9537,29.36,0,20,1.15,2.2952,1.4843,0.09268,218.5,2689,10.92,54520.5
979,7.9363,29.43,0,21,1.15,2.2952,1.4843,0.09135,220.0,2691,10.93,54582.0
980,7.9243,29.55,1,19,1.15,2.2952,1.4843,0.0913,220.3,2694,10.92,54643.5
981,7.9133,29.26,0,22,1.15,2.2952,1.4843,0.09051,221.2,2696,10.89,54703.0
982,7.9006,29.11,0,22,1.15,2.2952,1.4843,0.08989,222.3,2698,10.85,54759.6
983,7.8891,29.02,1,26,1.15,2.2952,1.4843,0.08859,224.3,2699,10.84,54815.2
984,7.8787,29.31,0,20,1.15,2.2952,1.4843,0.09153,221.9,2705,10.78,54869.8
985,7.8633,29.56,0,17,1.15,2.2952,1.4843,0.08964,224.1,2706,10.8,54927.4
986,7.8495,29.3,0,18,1.15,2.2952,1.4843,0.09151,222.6,2711,10.78,54986.9
987,7.8366,29.43,0,16,1.15,2.2952,1.4843,0.09133,222.9,2714,10.8,55049.4
988,7.8216,29.15,0,18,1.15,2.2952,1.4843,0.09213,222.5,2718,10.81,55112.4
989,7.8081,29.33,1,15,1.15,2.2952,1.4843,0.09303,222.4,2722,10.84,55174.4
990,7.7954,29.03,0,19,1.15,2.2952,1.4843,0.0929,223.0,2725,10.86,55236.4
991,7.7824,28.79,0,19,1.15,2.2952,1.4843,0.09196,224.1,2727,10.88,55296.4
992,7.7688,28.63,0,19,1.15,2.2952,1.4843,0.09107,225.6,2729,10.87,55355.5
993,7.7517,28.63,0,19,1.15,2.2952,1.4843,0.09201,225.5,2733,10.86,55412.0
994,7.732,28.74,0,23,1.15,2.2952,1.4843,0.09183,225.7,2736,10.87,55471.6
995,7.714,29.0,0,23,1.0,2.2952,1.4843,0.0815,227.7,2737,10.7,55530.1
996,7.6974,29.61,0,22,1.15,2.2952,1.4843,0.08124,230.0,2738,10.56,55590.6
997,7.6816,29.19,0,24,1.15,2.2952,1.4843,0.09284,230.2,2741,10.65,55649.2
998,7.6673,29.16,0,23,1.15,2.2952,1.4843,0.09393,229.2,2745,10.72,55710.7
999,7.6568,28.88,0,26,1.15,2.2952,1.4843,0.09458,229.0,2749,10.81,55769.3
1000,7.6462,28.94,0,20,1.15,2.2952,1.4843,0.09776,226.6,2756,10.86,55828.3
1001,7.6305,28.77,0,19,1.15,2.2952,1.4843,0.0972,227.2,2759,10.95,55887.3
1002,7.6153,28.86,0,24,1.15,2.2952,1.4843,0.09669,227.8,2762,11.01,55946.4
1003,7.6029,28.74,0,22,1.15,2.2952,1.4843,0.09913,226.2,2768,11.03,56003.0
1004,7.587,28.58,0,23,1.15,2.2952,1.4843,0.10036,225.1,2773,11.1,56062.5
1005,7.5728,28.76,0,21,1.15,2.2952,1.4843,0.10055,224.8,2777,11.17,56121.5
1006,7.5606,28.5,0,22,1.15,2.2952,1.4843,0.10089,223.8,2781,11.22,56179.6
1007,7.5494,28.29,0,25,1.15,2.2952,1.4843,0.0993,225.1,2783,11.26,56239.6
1008,7.5358,28.77,0,16,1.15,2.2952,1.4843,0.09951,224.1,2787,11.26,56301.1
1009,7.5209,28.33,1,16,1.15,2.2952,1.4843,0.09962,223.7,2791,11.29,56362.6
1010,7.5061,28.24,0,17,1.15,2.2952,1.4843,0.09959,223.6,2795,11.3,56423.2
1011,7.4881,28.28,0,20,1.15,2.2952,1.4843,0.09848,223.8,2798,11.34,56483.7
1012,7.4711,28.12,0,21,1.15,2.2952,1.4843,0.10032,221.5,2804,11.35,56541.7
1013,7.4542,28.28,0,18,1.15,2.2952,1.4843,0.09854,223.0,2806,11.38,56599.8
1014,7.4382,27.94,1,21,1.15,2.2952,1.4843,0.09877,221.9,2810,11.39,56657.9
1015,7.4244,27.75,1,21,1.15,2.2952,1.4843,0.0981,222.2,2813,11.39,56714.9
1016,7.4088,27.79,2,21,1.15,2.2952,1.4843,0.09741,223.1,2816,11.39,56773.0
1017,7.3925,28.34,1,17,1.15,2.2952,1.4843,0.0966,224.0,2819,11.37,56834.5
1018,7.3763,28.28,1,18,1.15,2.2952,1.4843,0.09749,223.1,2824,11.36,56896.0
1019,7.3616,28.04,1,17,1.15,2.2952,1.4843,0.09674,223.4,2827,11.37,56957.5
1020,7.3458,28.2,0,17,1.15,2.2952,1.4843,0.09586,223.9,2830,11.35,57022.0
1021,7.3319,27.91,0,17,1.15,2.2952,1.4843,0.09633,222.6,2834,11.32,57085.5
1022,7.3175,27.99,0,16,1.15,2.2952,1.4843,0.09832,220.6,2840,11.31,57148.9
1023,7.3049,27.8,0,17,1.15,2.2952,1.4843,0.09933,219.0,2845,11.32,57206.5
1024,7.2926,27.7,0,16,1.15,2.2952,1.4843,0.09833,219.3,2848,11.35,57263.6
1025,7.2817,27.49,0,19,1.15,2.2952,1.4843,0.09584,221.6,2849,11.35,57318.7
1026,7.2716,27.72,0,19,1.15,2.2952,1.4843,0.09529,222.1,2852,11.3,57374.8
1027,7.2628,27.7,0,22,1.15,2.2952,1.4843,0.09409,223.5,2854,11.23,57429.9
1028,7.2493,28.02,0,23,1.15,2.2952,1.4843,0.09362,224.1,2857,11.19,57491.4
1029,7.2348,28.17,0,21,1.15,2.2952,1.4843,0.09246,225.7,2859,11.15,57552.4
1030,7.2204,28.31,0,20,1.15,2.2952,1.4843,0.09401,224.9,2864,11.1,57615.4
1031,7.201,28.35,0,21,1.15,2.2952,1.4843,0.09446,224.9,2868,11.08,57676.4
1032,7.1843,28.22,0,19,1.0,2.2952,1.4843,0.08919,220.4,2876,10.9,57738.4
1033,7.1686,28.52,0,19,1.15,2.2952,1.4843,0.08998,220.1,2880,10.86,57800.9
1034,7.1544,28.41,0,19,1.15,2.2952,1.4843,0.10227,218.3,2885,11.06,57861.4
1035,7.1431,28.45,0,21,1.0,2.2952,1.4843,0.09013,220.4,2886,11.0,57918.0
1036,7.1324,28.57,0,21,1.15,2.2952,1.4843,0.09023,220.8,2889,10.91,57976.5
1037,7.1227,28.79,0,18,1.0,2.2952,1.4843,0.09042,221.0,2892,10.85,58032.6
1038,7.1126,28.8,0,19,1.15,2.2952,1.4843,0.08964,222.1,2894,10.81,58088.7
1039,7.1021,29.12,0,19,1.0,2.2952,1.4843,0.08971,222.2,2897,10.75,58146.8
1040,7.0922,29.49,0,16,1.0,2.2952,1.4843,0.07883,224.2,2898,10.53,58207.8
1041,7.0806,29.63,0,17,1.15,2.2952,1.4843,0.09005,225.5,2900,10.59,58268.8
1042,7.0691,28.67,0,19,1.15,2.2952,1.4843,0.11199,217.3,2916,10.83,58332.3
1043,7.0582,27.92,0,20,1.15,2.2952,1.4843,0.11374,213.7,2924,11.18,58395.7
1044,7.0487,27.56,0,22,1.15,2.2952,1.4843,0.11316,212.3,2930,11.47,58460.2
1045,7.0368,27.51,0,20,1.15,2.2952,1.4843,0.10964,214.1,2932,11.7,58521.7
1046,7.0238,27.14,0,25,1.15,2.2952,1.4843,0.11009,212.6,2938,11.79,58582.2
1047,7.0104,27.22,0,25,1.15,2.2952,1.4843,0.10863,212.4,2942,11.9,58638.8
1048,6.9991,27.38,0,24,1.0,2.2952,1.4843,0.09736,212.4,2945,11.79,58694.4
1049,6.9858,27.59,0,23,1.15,2.2952,1.4843,0.09566,213.4,2947,11.68,58750.0
1050,6.9741,27.83,0,24,1.15,2.2952,1.4843,0.10525,214.3,2950,11.8,58809.1
1051,6.9636,28.0,0,22,1.0,2.2952,1.4843,0.09478,215.0,2953,11.65,58869.1
1052,6.9531,28.57,1,19,1.15,2.2952,1.4843,0.09482,214.1,2957,11.54,58933.1
1053,6.9431,28.3,1,20,1.15,2.2952,1.4843,0.10809,212.1,2964,11.69,58997.0
1054,6.9335,28.09,1,18,1.15,2.2952,1.4843,0.10774,211.0,2969,11.8,59060.0
1055,6.9177,27.4,1,21,1.15,2.2952,1.4843,0.11165,206.3,2979,11.89,59122.5
1056,6.9024,27.43,0,21,1.15,2.2952,1.4843,0.10892,206.7,2982,12.01,59181.1
1057,6.893,26.92,0,23,1.15,2.2952,1.4843,0.11129,203.9,2990,12.04,59237.6
1058,6.8823,26.97,0,26,1.15,2.2952,1.4843,0.11048,203.2,2995,12.11,59295.2
1059,6.8715,27.76,0,24,1.0,2.2952,1.4843,0.09761,205.2,2996,11.96,59352.8
1060,6.8622,28.14,0,26,1.0,2.2952,1.4843,0.08839,205.3,2999,11.6,59410.3
1061,6.8508,28.45,0,22,1.15,2.2952,1.4843,0.09874,205.6,3002,11.58,59470.9
1062,6.8352,29.05,0,17,1.0,2.2952,1.4843,0.09585,207.9,3003,11.55,59533.3
1063,6.8195,28.95,0,17,1.15,2.2952,1.4843,0.09414,209.2,3005,11.48,59595.3
1064,6.8046,28.63,1,11,1.15,2.2952,1.4843,0.10879,206.3,3013,11.65,59657.4
1065,6.789,28.42,1,12,1.15,2.2952,1.4843,0.10693,206.6,3017,11.81,59720.3
1066,6.7703,28.13,1,14,1.15,2.2952,1.4843,0.10973,202.6,3026,11.88,59783.8
1067,6.7582,27.59,2,17,1.15,2.2952,1.4843,0.10977,201.2,3032,11.98,59846.3
1068,6.7457,27.33,2,18,1.15,2.2952,1.4843,0.1081,199.8,3036,12.07,59909.3
1069,6.7341,27.38,0,19,1.15,2.2952,1.4843,0.10388,201.9,3037,12.1,59972.3
1070,6.7234,27.18,0,20,1.15,2.2952,1.4843,0.10387,201.3,3042,12.04,60030.3
1071,6.7122,27.4,1,19,1.15,2.2854,1.4843,0.10511,199.1,3049,12.01,60088.9
1072,6.6998,27.49,1,16,1.15,2.2952,1.4843,0.10447,198.3,3054,12.03,60147.4
1073,6.6842,27.59,1,15,1.15,2.2952,1.4843,0.10334,198.4,3058,12.05,60205.0
1074,6.6689,27.48,1,18,1.15,2.2952,1.4843,0.10044,199.8,3060,12.02,60263.6
1075,6.658,27.75,1,17,1.15,2.2952,1.4843,0.09741,202.1,3061,11.95,60327.0
1076,6.6466,27.92,1,21,1.15,2.2952,1.4843,0.09562,202.8,3063,11.84,60390.0
1077,6.638,28.2,0,19,1.15,2.2952,1.4843,0.09326,205.0,3064,11.7,60452.0
1078,6.6291,28.48,1,17,1.15,2.2952,1.4843,0.0906,207.9,3064,11.57,60515.0
1079,6.6201,28.42,1,18,1.15,2.2952,1.4843,0.09245,207.1,3069,11.43,60578.0
1080,6.611,28.56,1,16,1.15,2.2952,1.4843,0.09123,207.9,3071,11.35,60640.0
1081,6.6016,28.73,2,17,1.15,2.2952,1.4843,0.09015,209.2,3073,11.28,60701.5
1082,6.5896,29.27,0,16,1.15,2.2952,1.4843,0.08909,210.7,3075,11.16,60765.0
1083,6.579,29.2,0,17,1.15,2.2952,1.4843,0.08821,212.0,3077,11.05,60828.5
1084,6.5691,29.25,0,18,1.15,2.2952,1.4843,0.08678,214.0,3078,10.94,60891.5
1085,6.5591,29.42,0,15,1.15,2.2952,1.4843,0.08712,214.3,3081,10.84,60954.5
1086,6.5469,29.49,0,15,1.15,2.2952,1.4843,0.08627,215.3,3083,10.77,61018.4
1087,6.5333,29.76,2,17,1.15,2.2854,1.4843,0.08372,218.2,3083,10.74,61081.4
1088,6.5239,29.82,3,16,1.15,2.2952,1.4843,0.08449,218.3,3086,10.7,61142.4
1089,6.5116,29.88,3,16,1.15,2.2952,1.4806,0.08408,219.2,3088,10.66,61203.5
1090,6.5009,29.67,5,18,1.15,2.2952,1.4843,0.08553,218.6,3092,10.66,61262.5
1091,6.4904,29.46,2,22,1.15,2.2952,1.4843,0.08567,219.5,3094,10.67,61321.5
1092,6.4806,29.62,2,21,1.15,2.2952,1.4843,0.08627,219.9,3097,10.65,61381.6
1093,6.4696,29.92,1,18,1.15,2.2952,1.4843,0.08575,221.3,3099,10.63,61442.6
1094,6.4603,29.75,0,18,1.15,2.2952,1.4843,0.0887,219.1,3105,10.6,61503.1
1095,6.4456,29.57,0,17,1.15,2.2952,1.4843,0.08714,221.1,3106,10.63,61566.1
1096,6.4322,29.36,0,20,1.15,2.2952,1.4843,0.08666,222.4,3108,10.62,61628.1
1097,6.4193,29.54,0,18,1.15,2.2952,1.4843,0.08642,223.3,3110,10.61,61689.1
1098,6.4075,29.23,0,21,1.15,2.2952,1.4843,0.08797,222.0,3114,10.6,61750.1
1099,6.3968,29.13,0,20,1.15,2.2952,1.4843,0.0884,222.2,3117,10.62,61811.6
1100,6.3851,29.38,0,23,1.15,2.2952,1.4843,0.08694,224.2,3118,10.64,61873.6
1101,6.3738,29.17,0,24,1.15,2.2952,1.4843,0.08768,224.4,3121,10.62,61931.7
1102,6.3636,29.52,0,17,1.15,2.2854,1.4843,0.09113,221.4,3128,10.61,61990.7
1103,6.3526,29.34,0,16,1.15,2.2952,1.4843,0.0901,222.7,3130,10.68,62050.8
1104,6.3399,29.27,0,12,1.15,2.2952,1.4843,0.08864,225.0,3131,10.72,62110.3
1105,6.327,28.99,0,13,1.15,2.2952,1.4843,0.08959,224.7,3135,10.72,62169.8
1106,6.3184,29.45,0,13,1.15,2.2952,1.4843,0.08856,226.0,3137,10.73,62232.3
1107,6.3088,29.17,0,13,1.15,2.2952,1.4843,0.09051,224.7,3142,10.72,62293.8
1108,6.2984,28.78,0,17,1.15,2.2952,1.4843,0.09065,224.7,3145,10.74,62355.4
1109,6.2889,28.47,0,20,1.15,2.2952,1.4843,0.09243,223.5,3150,10.76,62414.9
1110,6.281,28.26,0,22,1.15,2.2952,1.4843,0.09147,224.0,3152,10.81,62473.9
1111,6.2705,28.3,0,24,1.15,2.2952,1.4843,0.09066,225.3,3154,10.84,62534.0
1112,6.2606,28.69,0,19,1.15,2.2952,1.4843,0.08819,228.3,3154,10.86,62590.0
1113,6.2502,28.71,0,18,1.15,2.2952,1.4843,0.08784,229.4,3156,10.83,62646.1
1114,6.2404,28.85,1,20,1.15,2.2952,1.4843,0.08751,231.1,3158,10.82,62705.2
1115,6.2308,28.99,2,18,1.15,2.2952,1.4843,0.08827,231.5,3161,10.83,62764.7
1116,6.2222,29.0,2,18,1.15,2.2952,1.4843,0.08704,233.6,3162,10.84,62822.8
1117,6.2145,29.02,3,18,1.15,2.2952,1.4843,0.08686,234.9,3164,10.83,62884.8
1118,6.2054,28.79,1,19,1.15,2.2952,1.4843,0.08676,235.9,3166,10.79,62946.8
1119,6.1995,28.55,1,20,1.15,2.2952,1.4843,0.08846,235.6,3170,10.76,63006.8
1120,6.1943,28.67,0,19,1.15,2.2952,1.4806,0.0884,236.3,3173,10.73,63066.3
1121,6.1886,28.53,0,23,1.15,2.2952,1.4843,0.09049,235.0,3178,10.72,63125.4
1122,6.1768,28.59,0,25,1.15,2.2952,1.4843,0.08963,237.0,3179,10.75,63184.9
1123,6.1656,28.83,0,23,1.15,2.2952,1.4843,0.08927,238.5,3181,10.74,63244.4
1124,6.1543,28.95,0,21,1.15,2.2952,1.4843,0.08811,240.7,3182,10.73,63305.0
1125,6.143,28.7,0,21,1.15,2.2854,1.4843,0.09116,238.1,3188,10.7,63365.0
1126,6.1349,28.8,0,17,1.15,2.2952,1.4843,0.09334,236.4,3193,10.73,63425.5
1127,6.1267,29.1,0,15,1.15,2.2952,1.4843,0.09337,236.0,3196,10.8,63486.5
1128,6.1181,28.8,0,12,1.15,2.2952,1.4843,0.09394,236.0,3200,10.84,63544.6
1129,6.108,28.65,0,16,1.15,2.2952,1.4843,0.0921,238.3,3201,10.87,63602.2
1130,6.0994,28.29,0,20,1.15,2.2952,1.4843,0.09156,239.8,3203,10.86,63659.7
1131,6.0906,28.3,0,22,1.15,2.2952,1.4843,0.09123,241.2,3205,10.84,63718.8
1132,6.0824,28.11,0,25,1.15,2.2952,1.4843,0.09265,240.8,3209,10.85,63777.3
1133,6.0719,28.11,0,23,1.15,2.2952,1.4843,0.09557,238.8,3215,10.89,63836.8
1134,6.0592,27.69,0,23,1.15,2.2952,1.4843,0.09887,235.0,3222,10.97,63897.9
1135,6.0474,27.82,1,21,1.15,2.2952,1.4843,0.09981,233.9,3227,11.12,63959.9
1136,6.0348,27.56,0,22,1.15,2.2952,1.4843,0.09976,233.8,3231,11.22,64022.9
1137,6.024,27.67,0,21,1.15,2.2952,1.4843,0.09889,233.9,3234,11.29,64083.9
1138,6.0113,27.49,0,22,1.15,2.2952,1.4843,0.10085,231.8,3240,11.33,64145.9
1139,5.9993,27.36,0,22,1.15,2.2952,1.472,0.10003,231.1,3244,11.39,64206.9
1140,5.9883,27.37,0,23,1.15,2.2952,1.4843,0.09737,233.2,3245,11.42,64267.9
1141,5.9785,27.66,0,21,1.15,2.2952,1.4843,0.09662,234.7,3247,11.41,64327.9
1142,5.9682,27.92,0,17,1.15,2.2952,1.4843,0.09886,233.2,3253,11.36,64389.9
1143,5.96,27.8,0,17,1.15,2.2952,1.4843,0.09989,231.5,3258,11.37,64450.5
1144,5.9508,27.68,0,16,1.15,2.2952,1.4843,0.0983,233.4,3260,11.4,64511.5
1145,5.9416,27.58,0,15,1.15,2.2952,1.4843,0.09799,234.4,3263,11.38,64571.5
1146,5.9282,27.61,0,17,1.15,2.2952,1.4843,0.09591,235.6,3264,11.36,64632.5
1147,5.9163,27.52,0,19,1.15,2.2952,1.4843,0.09657,235.8,3268,11.32,64694.0
1148,5.9066,27.28,0,22,1.15,2.2952,1.4843,0.09972,233.8,3275,11.31,64755.0
1149,5.8969,27.22,0,24,1.15,2.2952,1.4843,0.10158,231.4,3281,11.35,64812.1
1150,5.8871,27.09,0,24,1.15,2.2952,1.4843,0.10643,225.9,3291,11.42,64870.2
1151,5.876,26.62,0,27,1.15,2.2952,1.4843,0.10811,223.3,3298,11.57,64925.8
1152,5.8652,26.54,0,27,1.15,2.2952,1.4843,0.10561,224.6,3300,11.69,64980.4
1153,5.8527,26.65,0,27,1.15,2.2952,1.4843,0.10469,225.2,3303,11.74,65035.0
1154,5.8394,26.85,0,30,1.15,2.2952,1.4843,0.10291,226.4,3305,11.76,65094.0
1155,5.8283,26.94,0,28,1.15,2.2952,1.4843,0.1067,221.5,3313,11.72,65152.6
1156,5.817,26.91,0,27,1.15,2.2952,1.4843,0.10787,219.9,3319,11.78,65213.6
1157,5.8066,26.97,0,25,1.15,2.2952,1.4843,0.10609,220.5,3322,11.86,65273.6
1158,5.7966,27.07,0,20,1.15,2.2952,1.4843,0.10428,220.9,3325,11.9,65335.1
1159,5.7864,27.17,0,18,1.15,2.2952,1.4843,0.10175,222.4,3327,11.88,65396.6
1160,5.7757,27.23,0,17,1.15,2.2952,1.4843,0.10369,218.6,3334,11.84,65458.6
1161,5.765,27.16,0,19,1.15,2.2952,1.4843,0.10202,219.1,3337,11.84,65520.6
1162,5.7564,27.02,0,20,1.15,2.2952,1.4843,0.10166,218.2,3341,11.81,65582.1
1163,5.7479,27.07,0,24,1.15,2.2952,1.4843,0.09878,220.3,3342,11.77,65645.1
1164,5.7401,26.8,0,26,1.15,2.2952,1.4843,0.1009,218.9,3348,11.68,65704.2
1165,5.73,27.18,0,25,1.0,2.2952,1.4843,0.09246,218.2,3352,11.47,65762.2
1166,5.7203,28.07,0,20,1.15,2.2952,1.4843,0.09082,220.4,3353,11.3,65819.3
1167,5.7102,27.7,0,17,1.15,2.2952,1.4843,0.1101,212.2,3366,11.38,65878.8
1168,5.6978,27.18,0,15,1.15,2.2952,1.4843,0.10948,210.9,3371,11.58,65937.9
1169,5.686,27.33,0,15,1.15,2.2952,1.4843,0.10957,208.8,3377,11.72,66000.9
1170,5.6751,27.01,0,21,1.15,2.2952,1.4843,0.10647,210.5,3379,11.83,66064.8
1171,5.6651,26.69,0,23,1.15,2.2952,1.4843,0.10479,211.5,3382,11.87,66128.8
1172,5.656,26.68,0,25,1.15,2.2952,1.4843,0.10255,213.0,3384,11.87,66192.8
1173,5.6479,26.76,1,27,1.15,2.2952,1.4843,0.10064,214.1,3386,11.85,66256.3
1174,5.6413,26.88,0,28,1.15,2.2952,1.4843,0.09927,214.9,3388,11.78,66315.3
1175,5.6336,27.27,0,23,1.15,2.2952,1.4843,0.103,211.0,3396,11.7,66374.4
1176,5.6256,27.64,0,17,1.15,2.2952,1.4843,0.10068,212.5,3398,11.72,66434.4
1177,5.6171,27.57,0,17,1.15,2.2952,1.4843,0.10119,211.2,3403,11.68,66494.4
1178,5.6089,27.4,0,19,1.15,2.2952,1.4843,0.1025,209.4,3409,11.67,66555.4
1179,5.602,27.55,0,16,1.15,2.2952,1.4843,0.09938,211.6,3410,11.68,66619.9
1180,5.5954,27.68,0,17,1.15,2.2952,1.4843,0.09748,212.9,3412,11.63,66684.4
1181,5.5896,27.64,0,21,1.15,2.2952,1.4843,0.09514,215.1,3413,11.55,66746.9
1182,5.5838,27.66,1,25,1.15,2.2952,1.4843,0.09502,215.9,3416,11.47,66807.4
1183,5.5782,27.87,0,24,1.15,2.2952,1.4843,0.09432,216.9,3418,11.37,66867.4
1184,5.5735,28.03,0,19,1.15,2.2952,1.4843,0.09599,216.1,3423,11.29,66927.4
1185,5.5687,27.79,0,20,1.15,2.2952,1.4843,0.0975,215.3,3428,11.24,66987.5
1186,5.5624,28.01,1,21,1.15,2.2952,1.4843,0.09534,217.5,3429,11.27,67049.5
1187,5.5575,28.37,0,20,1.15,2.2952,1.4843,0.09443,218.9,3431,11.21,67113.4
1188,5.5528,28.74,0,17,1.15,2.2952,1.4843,0.09433,219.4,3434,11.15,67177.9
1189,5.5489,28.99,0,17,1.0,2.2952,1.4843,0.08296,222.4,3434,10.91,67242.4
1190,5.5435,28.91,0,20,1.15,2.2952,1.4843,0.0844,223.0,3437,10.73,67305.9
1191,5.54,29.02,0,19,1.0,2.2952,1.4843,0.08663,221.4,3441,10.61,67369.3
1192,5.5366,29.15,0,16,1.15,2.2952,1.4843,0.08642,222.5,3443,10.56,67432.8
1193,5.5284,28.94,0,14,1.15,2.2952,1.4843,0.10187,220.0,3451,10.76,67496.3
1194,5.5206,28.52,0,15,1.15,2.2952,1.4843,0.10317,218.1,3457,10.98,67558.3
1195,5.511,28.17,0,16,1.15,2.2952,1.4843,0.10336,216.9,3462,11.16,67621.3
1196,5.5018,27.99,0,16,1.15,2.2952,1.4843,0.10449,214.5,3468,11.3,67684.3
1197,5.4915,27.5,1,18,1.15,2.2952,1.4843,0.10467,213.3,3473,11.43,67745.3
1198,5.4798,27.36,1,25,1.15,2.2952,1.4843,0.10143,215.5,3474,11.54,67805.3
1199,5.4689,27.42,1,26,1.15,2.2952,1.4843,0.09984,216.7,3476,11.56,67864.9
