tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
994,18.8721,21.17,0,38,1.15,1.4867,1.0987,0.08187,229.1,1381,9.49,53023.2
995,18.8599,21.02,0,37,1.15,1.4905,1.1088,0.08052,230.3,1382,9.57,53075.4
996,18.8462,20.84,0,37,1.15,1.488,1.1049,0.08171,230.0,1385,9.63,53129.0
997,18.8343,20.76,0,38,1.15,1.4747,1.0967,0.07871,231.3,1386,9.63,53183.1
998,18.8231,21.04,0,37,1.15,1.4902,1.0963,0.07838,231.7,1388,9.61,53238.2
999,18.8107,20.74,0,37,1.15,1.4719,1.0931,0.08049,228.5,1393,9.57,53293.8
1000,18.7985,20.67,0,38,1.15,1.492,1.1017,0.08126,227.5,1396,9.63,53347.0
1001,18.7784,20.33,0,42,1.15,1.4692,1.0972,0.0811,227.0,1399,9.67,53401.3
1002,18.7613,20.52,0,43,1.15,1.4928,1.1161,0.08125,227.4,1401,9.7,53451.0
1003,18.7419,20.65,0,43,1.15,1.4911,1.1026,0.0804,229.4,1401,9.77,53500.3
1004,18.7254,20.64,0,42,1.15,1.5041,1.1127,0.08124,229.9,1403,9.8,53549.1
1005,18.7085,20.59,0,40,1.15,1.4932,1.1034,0.08026,231.1,1404,9.8,53600.8
1006,18.6918,20.68,0,37,1.15,1.5154,1.1169,0.0836,228.5,1409,9.8,53652.9
1007,18.6777,20.67,0,32,1.15,1.5,1.0991,0.08424,228.1,1412,9.84,53709.0
1008,18.6651,20.54,0,33,1.15,1.5185,1.1131,0.08685,222.9,1419,9.87,53765.6
1009,18.64,20.23,0,33,1.15,1.501,1.1046,0.08898,219.4,1425,9.94,53822.1
1010,18.6223,20.15,0,36,1.15,1.5017,1.1114,0.08542,220.5,1426,9.99,53875.8
